symbol,month,entry_day,expiration,strike,spot_entry,iv,realized_var,premium_over_spot,naked,static_hedge,daily_hedge,variance_premium,earnings_in_hold,hedged_sessions
AXP,2017-10-01,2017-10-24,2017-11-17,92.5,93.86,0.1378,0.014384558330868512,0.03190922650756446,0.6026711185308856,0.5831282136894831,0.23062604340567627,0.004604281669131488,false,18
AXP,2018-01-01,2018-01-23,2018-02-16,98.5,97.98,0.16065000000000002,0.14870044295298976,0.030822616860583792,0.43377483443708814,0.4615940397351013,-0.8702672185430452,-0.12289202045298975,false,18
AXP,2018-02-01,2018-02-21,2018-03-16,97.0,97.5,0.21005000000000001,0.06571024994422041,0.040615384615384616,0.6489898989898989,0.5927671717171715,-0.39003156565656727,-0.021589247444220402,false,17
AXP,2018-03-01,2018-03-20,2018-04-20,95.0,94.95,0.24185,0.12087762117369728,0.055924170616113746,-0.09039548022598978,-0.047062900188324985,-0.7897691148775896,-0.062386198673697275,true,22
AXP,2018-04-01,2018-04-24,2018-05-18,101.0,100.44,0.1865,0.017259815403667802,0.039725209080047785,0.9974937343358419,0.990325814536343,0.6228493734335863,0.0175224345963322,false,18
AXP,2018-05-01,2018-05-22,2018-06-15,102.0,102.7,0.1638,0.032917027268481606,0.033739045764362215,-0.004329004329001417,-0.20615122655122323,-0.10137777777777594,-0.006086587268481606,false,17
AXP,2018-06-01,2018-06-19,2018-07-20,97.5,97.14,0.2218,0.026247015164342205,0.05322215359275273,0.4874274661508693,0.48818433268858696,0.35066305609284243,0.022948224835657796,true,22
AXP,2018-07-01,2018-07-24,2018-08-17,101.0,101.71000000000001,0.15910000000000002,0.02765161057096213,0.03426408416084947,0.4175035868005736,0.4824241032998559,0.004001147776182485,-0.0023388005709621233,false,18
AXP,2018-08-01,2018-08-21,2018-09-21,104.0,104.81,0.1472,0.012783898067108558,0.035731323347008875,-0.8424566088117504,-0.5398267022696942,0.08610467289719526,0.008883941932891442,false,22
AXP,2018-09-01,2018-09-25,2018-10-19,110.0,109.87,0.1983,0.05626512140547928,0.040957495221625555,0.2733333333333342,0.2581915555555565,0.04989822222222361,-0.016942231405479284,true,18
AXP,2018-10-01,2018-10-23,2018-11-16,105.0,104.38000000000001,0.19305,0.04564924278957611,0.04339911860509675,0.015452538631344683,-0.03467461368653612,-0.11759139072847781,-0.00838094028957611,false,18
AXP,2018-11-01,2018-11-20,2018-12-21,108.0,106.09,0.2138,0.12760631215461082,0.05316240927514375,-1.9556737588652482,-1.50580780141844,-0.5886407801418431,-0.08189587215461083,false,21
AXP,2018-12-01,2018-12-26,2019-01-18,90.0,93.84,0.39885000000000004,0.04924301031723166,0.08471867007672636,-0.31823899371069214,-0.005866666666666947,0.10964553459119465,0.10983831218276838,true,16
AXP,2019-01-01,2019-01-23,2019-02-15,100.0,99.71000000000001,0.21785,0.01587587292473385,0.040617791595627326,-0.8222222222222243,-0.8252523456790144,0.17608172839506053,0.03158274957526614,false,17
AXP,2019-02-01,2019-02-20,2019-03-15,107.0,106.78,0.18205,0.014253737856656122,0.033901479677842294,-0.8011049723756933,-0.7914232044198922,0.20068232044198722,0.018888464643343872,false,17
AXP,2019-03-01,2019-03-19,2019-04-18,114.0,112.67,0.19090000000000001,0.024215019563692815,0.04313481849649418,0.9320987654320991,0.9060288065843626,0.3815438271604944,0.01222779043630719,true,22
AXP,2019-04-01,2019-04-23,2019-05-17,112.0,113.97,0.1528,0.029135004168741874,0.03584276564008072,-0.7307221542227681,-0.2651676866585077,-0.06020709914320805,-0.0057871641687418755,false,18
AXP,2019-05-01,2019-05-21,2019-06-21,120.0,120.55000000000001,0.17520000000000002,0.026265008258302826,0.03890501866445458,-0.008528784648188398,0.10492835820895423,-0.02949680170575828,0.00443003174169718,false,22
AXP,2019-06-01,2019-06-25,2019-07-19,125.0,123.16000000000001,0.23035,0.02109619914605316,0.05094998376096135,0.9713147410358578,0.9328503585657384,0.6766713944223128,0.03196492335394684,true,17
AXP,2019-07-01,2019-07-23,2019-08-16,126.0,128.20000000000002,0.14705000000000001,0.05115010900991915,0.03673946957878314,0.7091295116772844,0.43596008492569155,-0.597475371549894,-0.029526406509919143,false,18
AXP,2019-08-01,2019-08-20,2019-09-20,125.0,121.42,0.1825,0.04501543573430757,0.04953879097348048,-0.3632585203657503,-0.08406151288445413,-0.1883190357439724,-0.011709185734307577,false,22
AXP,2019-09-01,2019-09-24,2019-10-18,117.0,118.17,0.26380000000000003,0.04042247702696204,0.05183210628755183,0.9608163265306131,0.922970775510205,0.47941746938775537,0.029167962973037975,true,18
AXP,2019-10-01,2019-10-22,2019-11-15,119.0,118.61,0.17945,0.019416225072645957,0.036548351740999914,0.5940023068050738,0.5852733564013829,0.23139008073817688,0.012786077427354044,false,18
AXP,2019-11-01,2019-11-19,2019-12-20,120.0,120.0,0.15435000000000001,0.026189974541911017,0.036875,-0.30395480225988936,-0.2498406779661039,-0.16917491525423822,-0.0023660520419110133,false,22
AXP,2019-12-01,2019-12-24,2020-01-17,124.0,124.74000000000001,0.1483,0.01937237920431308,0.03166586499919833,-0.9037974683544329,-0.6341422784810151,-0.05328379746835501,0.0026205107956869186,false,16
AXP,2020-01-01,2020-01-22,2020-02-21,131.0,131.49,0.19825,0.04599148670228094,0.04532664080918701,0.3456375838926165,0.3987328859060393,-0.06438892617449743,-0.006688424202280933,true,21
AXP,2020-04-01,2020-04-21,2020-05-15,84.0,81.52000000000001,0.73075,0.4091346948708676,0.14382973503434737,0.84818763326226,0.8442174840085287,0.00129424307036226,0.1248608676291324,true,18
AXP,2020-05-01,2020-05-19,2020-06-19,88.5,87.26,0.46065,0.32935830554900786,0.11202154480861792,-0.2726342710997454,-0.30846117647058935,-0.1758942199488496,-0.11715988304900785,false,22
AXP,2020-07-01,2020-07-21,2020-08-21,94.0,96.33,0.40415,0.06092047120046143,0.09913837849060522,0.7748691099476434,0.7709901570680624,0.43602764397905736,0.10241675129953859,true,23
AXP,2020-08-01,2020-08-25,2020-09-18,99.0,99.05000000000001,0.31320000000000003,0.05937925523379527,0.06284704694598688,0.28674698795180537,0.3128401606425684,0.14393767068273028,0.03871498476620476,false,17
AXP,2020-09-01,2020-09-22,2020-10-16,98.0,98.48,0.39644999999999997,0.06513188381542631,0.0733651502843217,0.04359861591695359,0.11435086505190177,0.16173591695501677,0.09204071868457367,false,18
AXP,2020-10-01,2020-10-20,2020-11-20,103.0,103.14,0.37470000000000003,0.5562869386057874,0.0853209230172581,-0.08863636363636336,-0.03145999999999972,-2.5555898863636366,-0.41588684860578734,true,23
AXP,2020-11-01,2020-11-24,2020-12-18,116.0,120.39,0.33395,0.03747979742191199,0.07749813107400946,0.8381564844587347,0.7304574490889599,0.40985541264737324,0.07404280507808803,false,17
AXP,2020-12-01,2020-12-22,2021-01-15,116.0,114.55000000000001,0.34055,0.05108899644190202,0.06791793976429507,0.2095115681233926,0.1253059125964004,0.23813586118251912,0.064885306058098,false,16
AXP,2021-01-01,2021-01-20,2021-02-19,127.0,128.94,0.3448,0.12219405923870139,0.07736156351791532,0.5278195488721797,0.5731114786967413,0.10462015037593925,-0.0033070192387013864,true,21
AXP,2021-02-01,2021-02-23,2021-03-19,136.0,136.94,0.3286,0.08875674757344723,0.067730392872791,0.49218328840970266,0.5321798382749319,0.057487978436657206,0.019221212426552767,false,18
AXP,2021-03-01,2021-03-23,2021-04-16,140.0,136.08,0.27095,0.03748218257593159,0.06286743092298647,-0.16773816481589823,-0.6231666861484522,0.16883623611922816,0.03593171992406843,false,17
AXP,2021-04-01,2021-04-20,2021-05-21,150.0,145.1,0.26285000000000003,0.052974152976645116,0.0707787732598208,0.3310613437195711,-0.0016388510223960438,0.07798519961051492,0.016115969523354902,true,23
AXP,2021-05-01,2021-05-25,2021-06-18,157.5,158.01000000000002,0.2298,0.03504346909494216,0.04604138978545661,0.9079037800687263,0.9093927147766301,0.3701212371133996,0.01776457090505784,false,17
AXP,2021-06-01,2021-06-22,2021-07-16,165.0,164.5,0.23045000000000002,0.04370849544756673,0.04604863221884499,0.33861386138613614,0.32501161716171373,-0.020712343234324446,0.00939870705243328,false,17
AXP,2021-07-01,2021-07-20,2021-08-20,162.5,168.87,0.3089,0.02924244530212777,0.07402143660804168,0.78,0.5055974399999998,0.33031543999999946,0.06617676469787223,true,23
AXP,2021-08-01,2021-08-24,2021-09-17,160.0,161.20000000000002,0.22445,0.051116639253647345,0.04531637717121588,0.463381245722106,0.5110417522245017,0.05320835044490075,-0.0007388367536473386,false,17
AXP,2021-09-01,2021-09-21,2021-10-15,160.0,163.27,0.312,0.10077261186949203,0.06277944509095364,-0.5424390243902442,-0.2516333658536589,-0.15975697560975696,-0.003428611869492032,false,18
AXP,2021-10-01,2021-10-19,2021-11-19,177.5,177.31,0.2518,0.06988444209099991,0.05851333822119452,0.6183132530120502,0.6118452048192791,-0.08292771084337199,-0.0064812020909998935,true,23
AXP,2021-11-01,2021-11-23,2021-12-17,170.0,170.85,0.27235,0.2237528574988843,0.05501902253438689,-0.06276595744680641,-0.1613638297872318,-0.6245265957446792,-0.1495783349988843,false,17
AXP,2021-12-01,2021-12-21,2022-01-21,155.0,160.91,0.32215000000000005,0.053447721320645805,0.07519731526940526,0.6909090909090901,0.626131900826446,0.28008421487603297,0.050332901179354225,false,21
AXP,2022-02-01,2022-02-23,2022-03-18,190.0,188.95000000000002,0.35545000000000004,0.3501879529789651,0.071712093146335,0.9468634686346864,0.9451000000000002,-0.37876088560885585,-0.22384325047896506,false,17
AXP,2022-03-01,2022-03-22,2022-04-14,190.0,191.33,0.32375,0.05346617713860115,0.06062823394135787,0.23793103448275843,0.14561198275862036,0.24511396551724254,0.05134788536139884,false,17
AXP,2022-04-01,2022-04-19,2022-05-20,185.0,187.17000000000002,0.34940000000000004,0.16850805286315504,0.08000747983116951,-1.120868113522537,-1.4247087145242063,-0.16353729549248702,-0.04642769286315501,true,23
AXP,2022-05-01,2022-05-24,2022-06-17,160.0,155.63,0.38060000000000005,0.23235259260505184,0.08208571612157038,-0.23835616438356125,-0.07577064579256339,-0.21326387475538,-0.0874962326050518,false,17
AXP,2022-06-01,2022-06-22,2022-07-15,145.0,144.39000000000001,0.37470000000000003,0.08452607370859071,0.07445113927557309,0.765581395348839,0.764017860465118,0.38915711627907057,0.055874016291409326,false,16
AXP,2022-07-01,2022-07-19,2022-08-19,144.0,147.78,0.38675000000000004,0.03950664745207364,0.09355122479361212,-0.31934900542495553,-0.07815725135623926,0.2592078842676306,0.1100689150479264,true,23
AXP,2022-08-01,2022-08-23,2022-09-16,157.5,157.33,0.30915000000000004,0.10294539655416407,0.06101824191190491,0.5395833333333346,0.5241770833333347,-0.20024729166666683,-0.007371674054164043,false,17
AXP,2022-09-01,2022-09-20,2022-10-21,155.0,153.48000000000002,0.3649,0.1478953709909073,0.08616757883763355,-0.1311909262759909,-0.11472756143667145,-0.1140081663516064,-0.014743360990907284,true,23
AXP,2022-10-01,2022-10-25,2022-11-18,142.0,147.02,0.376,0.12922168125990305,0.0840021765746157,0.14979757085020254,0.2926769230769229,-0.08930704453441306,0.012154318740096953,false,18
AXP,2022-11-01,2022-11-22,2022-12-16,152.5,154.58,0.31525000000000003,0.0576682414349001,0.0625889507051365,0.3591731266149883,0.19288847545219762,0.15609291989664123,0.041714321065099924,false,17
AXP,2022-12-01,2022-12-20,2023-01-20,145.0,145.70000000000002,0.31425000000000003,0.0720779965135249,0.07137954701441317,0.365384615384616,0.42835576923076957,0.05931519230769178,0.02667506598647512,false,20
AXP,2023-01-01,2023-01-24,2023-02-17,155.0,155.33,0.32075,0.17061987501968437,0.06437906392841047,-1.230000000000001,-1.0520430000000012,-0.6239526000000006,-0.06773931251968439,true,18
AXP,2023-02-01,2023-02-22,2023-03-17,175.0,174.70000000000002,0.2751,0.12151459571141437,0.05194619347452775,-1.0363636363636355,-1.1136912396694205,-0.25376385674930946,-0.04583458571141437,false,17
AXP,2023-03-01,2023-03-21,2023-04-21,157.5,164.56,0.34295,0.04476940794639656,0.08370807000486145,0.5441016333938293,0.520574228675136,0.3386247549909253,0.07284529455360342,true,22
AXP,2023-04-01,2023-04-25,2023-05-19,160.0,156.12,0.23905,0.07716691117369773,0.056046630796822955,0.19428571428571623,0.27717668571428733,-0.13090365714285654,-0.020022008673697723,false,18
AXP,2023-05-01,2023-05-23,2023-06-16,155.0,152.56,0.248,0.07036681828953008,0.05342160461457787,-1.1116564417177923,-1.4176177914110437,-0.2228566871165652,-0.008862818289530082,false,17
AXP,2023-06-01,2023-06-21,2023-07-21,170.0,167.92000000000002,0.24175000000000002,0.044466220573668704,0.05523463554073367,0.9762803234501349,0.9593929919137469,0.5048812938005377,0.013976841926331307,true,21
AXP,2023-07-01,2023-07-25,2023-08-18,167.5,166.5,0.20705,0.0380416288672521,0.04234234234234235,-0.031205673758862563,-0.014396737588649823,-0.09967106382978672,0.004828073632747905,false,18
AXP,2023-08-01,2023-08-22,2023-09-15,160.0,159.08,0.22210000000000002,0.017641050132770723,0.04620316821724918,0.489795918367347,0.4843952380952381,0.3724440816326532,0.03168735986722929,false,17
AXP,2023-09-01,2023-09-19,2023-10-20,160.0,159.35,0.234,0.06745169808420974,0.05459679949796046,-1.118390804597702,-1.1846059770114952,-0.21337528735632127,-0.012695698084209735,true,23
AXP,2023-10-01,2023-10-24,2023-11-17,145.0,144.42000000000002,0.25639999999999996,0.042576924557184995,0.048123528597147205,-1.5266187050359716,-1.4819864748201443,0.0047408633093518,0.02316403544281498,false,18
AXP,2023-11-01,2023-11-21,2023-12-15,165.0,162.29000000000002,0.17635,0.044017215160754256,0.03724813605274508,-1.565756823821343,-2.2119715467328405,-0.04447725392886799,-0.012917892660754254,false,17
AXP,2023-12-01,2023-12-19,2024-01-19,182.5,185.75,0.18675000000000003,0.03257241064852255,0.04670255720053836,0.9227665706051855,0.8228082997118144,0.21827930835734705,0.0023031518514774613,false,20
AXP,2024-01-01,2024-01-23,2024-02-16,185.0,185.47,0.2633,0.09059933717626095,0.05324311209360005,-1.7908860759493672,-1.5206718987341774,-0.3620454683544311,-0.021272447176260964,true,18
AXP,2024-02-01,2024-02-21,2024-03-15,212.5,210.89000000000001,0.2147,0.022895663117644776,0.04220209587936839,0.33033707865168455,0.29129629213483066,0.1977535955056167,0.023200426882355223,false,17
AXP,2024-03-01,2024-03-19,2024-04-19,220.0,221.69,0.24580000000000002,0.07684869559552994,0.056610582344715596,0.12031872509960001,0.24347051792828556,-0.29846820717131695,-0.01643105559552993,true,22
AXP,2024-04-01,2024-04-23,2024-05-17,232.5,238.96,0.22190000000000001,0.0272346345856467,0.04998744559758955,0.13604018417747832,0.2793239012138957,0.13335136040184056,0.022004975414353305,false,18
AXP,2024-05-01,2024-05-21,2024-06-21,242.5,243.08,0.18225000000000002,0.03465747732853673,0.042578574954747414,-0.1710144927536207,-0.3235371980676303,-0.06230173913043361,-0.0014424148285367214,false,21
AXP,2024-06-01,2024-06-25,2024-07-19,232.5,230.59,0.26780000000000004,0.03705317783854448,0.05518452664903075,0.22357563850687445,0.19791096267190386,0.20601658153241584,0.03466366216145554,true,17
AXP,2024-07-01,2024-07-23,2024-08-16,245.0,246.9,0.2097,0.13645954117801407,0.04404617253948967,0.38298850574712573,0.46481379310344756,-1.082670620689657,-0.09248545117801407,false,18
AXP,2024-08-01,2024-08-20,2024-09-20,255.0,253.08,0.19780000000000003,0.07439974286051786,0.0477121858700806,-0.1585921325051768,-0.18085954451345843,-0.426670973084888,-0.03527490286051784,false,22
AXP,2024-09-01,2024-09-24,2024-10-18,267.5,266.21000000000004,0.29045,0.049161734827773,0.06085421283948761,0.42654320987654193,0.43509864197530734,0.30313913580246793,0.035199467672226994,true,18
AXP,2024-10-01,2024-10-22,2024-11-15,270.0,272.40000000000003,0.265,0.10332598300450951,0.055524963289280464,-0.11537190082644658,0.04296099173553661,-0.2969709752066131,-0.033100983004509504,false,18
AXP,2024-12-01,2024-12-24,2025-01-17,300.0,303.46000000000004,0.23495,0.05716583411746198,0.04646411388650893,0.10921985815602829,0.25223829787233987,-0.26274595744680895,-0.001964331617461984,false,15
AXP,2025-01-01,2025-01-22,2025-02-21,317.5,322.25,0.26755,0.0371291637130339,0.0635376260667184,-0.07936507936507763,-0.36261782661782455,0.33549260073260184,0.034453838786966104,true,21
AXP,2025-02-01,2025-02-25,2025-03-21,295.0,293.34000000000003,0.2621,0.12781605783603142,0.05522601759050931,-0.5117283950617287,-0.5029909876543213,-0.3600598765432097,-0.05911964783603142,false,18
AXP,2025-03-01,2025-03-25,2025-04-17,277.5,279.28000000000003,0.31815000000000004,0.543126075227451,0.06543612145517043,-0.43310533515731875,-0.6187557318741452,-1.0430334336525298,-0.441906652727451,true,17
AXP,2025-04-01,2025-04-22,2025-05-16,242.5,252.42000000000002,0.4032,0.08753739624656406,0.08735440931780365,-1.595011337868482,-0.8225519274376428,0.06881950113378633,0.07503284375343594,false,18
AXP,2025-05-01,2025-05-20,2025-06-20,300.0,296.17,0.2455,0.05745581625921661,0.05672417868116285,0.9160714285714304,0.9050085714285733,0.24846791666666831,0.002814433740783384,false,21
AXP,2025-06-01,2025-06-24,2025-07-18,300.0,308.38,0.29935,0.05970258000183608,0.06436863609832026,0.5994962216624691,0.5921374811083128,0.2892713350125949,0.02990784249816393,true,17
AXP,2025-07-01,2025-07-22,2025-08-15,302.5,304.14,0.2278,0.03184336489665433,0.048004208588150195,0.7965753424657516,0.8086819863013683,0.3291958904109573,0.02004947510334567,false,18
AXP,2025-08-01,2025-08-19,2025-09-19,307.5,306.1,0.23310000000000003,0.05423713454122754,0.056272459980398565,-0.9518142235123368,-0.9150152685050801,-0.033932423802613305,0.00009847545877247205,false,22
AXP,2025-09-01,2025-09-23,2025-10-17,340.0,341.47,0.3104,0.12502828766184546,0.06537909626028642,0.7034714445688688,0.7267473684210524,-0.1976564837625984,-0.028680127661845453,true,18
AXP,2025-10-01,2025-10-21,2025-11-21,350.0,355.22,0.24845,0.050720878848646476,0.061722312932830356,0.8681870011402489,0.8447116533637383,0.06048383124286961,0.011006523651353524,false,23
AYI,2017-10-01,2017-10-24,2017-11-17,160.0,159.0,0.25160000000000005,0.08838660044069967,0.05251572327044025,0.7820359281437099,0.7699116167664644,-0.10273520958084091,-0.025084040440699645,false,18
AYI,2017-11-01,2017-11-21,2017-12-15,160.0,162.47,0.2784,0.17309906403578906,0.055394842124699945,0.3522222222222208,0.4336088888888878,-0.6257885555555569,-0.09559250403578907,false,17
AYI,2017-12-01,2017-12-19,2018-01-19,170.0,171.86,0.44725000000000004,0.3724511775000701,0.1070638892121494,0.6277173913043481,0.5677414673913045,-0.4031985326086948,-0.17241861500007008,false,20
AYI,2018-01-01,2018-01-23,2018-02-16,165.0,166.72,0.27015,0.09442838109988157,0.05638195777351248,-0.47446808510638133,-0.7370076595744662,-0.2657207446808504,-0.02144735859988156,false,18
