date,iv_30,iv_30_dte,iv_90,iv_90_dte,slope,spx_close,VIX,VIX3M,slope_z,iv_30_mean_1y
2020-01-17,0.0965,28,0.11560000000000001,91,0.019100000000000006,,,,0.7134802690637785,0.12751289682539685
2020-01-21,0.10425000000000001,29,0.12055,87,0.016299999999999995,,,,0.4338194991604495,0.12735833333333335
2020-01-22,0.10765,30,0.12155,86,0.01390000000000001,,,,0.19421182697226566,0.12721507936507936
2020-01-23,0.10765000000000001,29,0.12045,85,0.012799999999999992,,,,0.08139983714103399,0.12696329365079367
2020-01-24,0.12075,31,0.13105,84,0.010300000000000004,,,,-0.16982096030781735,0.12679424603174602
2020-01-27,0.15685000000000002,28,0.1534,94,-0.0034500000000000086,,,,-1.5354477710105485,0.12681369047619048
2020-01-28,0.14250000000000002,31,0.14245000000000002,93,-0.00004999999999999449,,,,-1.1866799930417697,0.12680099206349207
2020-01-29,0.14265,30,0.1431,92,0.00045000000000000595,,,,-1.1297172047517114,0.12674583333333334
2020-01-30,0.13635,29,0.1393,91,0.002950000000000008,,,,-0.8775907625920758,0.1266579365079365
2020-01-31,0.15835000000000002,31,0.15535,90,-0.0030000000000000304,,,,-1.4569585771840368,0.12669404761904762
2020-02-03,0.14955000000000002,28,0.14945000000000003,87,-0.00009999999999998899,,,,-1.161239747212529,0.12675734126984126
2020-02-04,0.1375,29,0.13545000000000001,86,-0.0020499999999999963,,,,-1.3429609882620048,0.12677420634920636
2020-02-05,0.12930000000000003,30,0.1296,85,0.00029999999999996696,,,,-1.1044962545542099,0.12677678571428572
2020-02-06,0.12165000000000001,29,0.12435000000000002,84,0.002700000000000008,,,,-0.8640886412782494,0.12675833333333333
2020-02-07,0.1278,31,0.13025,83,0.0024500000000000077,,,,-0.883465267738403,0.12676011904761905
2020-02-10,0.12490000000000001,28,0.1293,95,0.004399999999999987,,,,-0.6898956998625934,0.12672103174603175
2020-02-11,0.12485000000000002,31,0.12890000000000001,94,0.004049999999999998,,,,-0.7189031675232533,0.1267
2020-02-12,0.11225,30,0.1228,93,0.010550000000000004,,,,-0.08536502010479022,0.12659960317460317
2020-02-13,0.11665,29,0.12695,92,0.010300000000000004,,,,-0.10963766765164173,0.1265402777777778
2020-02-14,0.10935,31,0.1237,91,0.014350000000000002,,,,0.2837016214006519,0.12645039682539683
2020-02-18,0.12135,31,0.1282,87,0.006850000000000009,,,,-0.4467981339254038,0.12639563492063494
2020-02-19,0.115,30,0.12390000000000001,86,0.008900000000000005,,,,-0.24484365935636765,0.12636646825396827
2020-02-20,0.12675,29,0.131,85,0.004250000000000004,,,,-0.6947558706770431,0.1263781746031746
2020-02-21,0.14235000000000003,31,0.14195000000000002,84,-0.00040000000000001146,,,,-1.140936105205622,0.1264623015873016
2020-02-24,0.21540000000000004,32,0.18105000000000002,95,-0.03435000000000002,,,,-4.260320641798453,0.12682559523809525
2020-02-25,0.24635,31,0.20375000000000001,94,-0.0426,,,,-4.778527661345792,0.12734662698412696
2020-02-26,0.244,30,0.203,93,-0.04099999999999998,,,,-4.433685509447727,0.12783472222222222
2020-02-27,0.3355,29,0.2603,92,-0.07520000000000004,,,,-6.655320314563506,0.12866765873015873
2020-02-28,0.3773,31,0.27605,91,-0.10125,,,,-7.586224772428206,0.12967817460317463
2020-03-02,0.28205,29,0.24,88,-0.04205000000000003,,,,-3.450712986695465,0.13030734126984128
2020-03-03,0.33645,31,0.271,87,-0.06545000000000001,,,,-4.756596163546126,0.13120535714285714
2020-03-04,0.26775,30,0.2329,86,-0.03484999999999999,,,,-2.7606414988152497,0.13178829365079364
2020-03-05,0.3508,29,0.2914,85,-0.05940000000000001,,,,-4.129715102935007,0.1327001984126984
2020-03-06,0.36750000000000005,31,0.32205,84,-0.045450000000000046,,,,-3.208783502582585,0.13363392857142858
2020-03-09,0.49245000000000005,31,0.41400000000000003,81,-0.07845000000000002,,,,-4.890717004645243,0.13502380952380952
2020-03-10,0.42145,30,0.37115,80,-0.05030000000000001,,,,-3.2281364250888864,0.13613174603174602
2020-03-11,0.5004000000000001,29,0.40685000000000004,100,-0.09355000000000002,,,,-5.267512491017362,0.13764087301587302
2020-03-12,0.7258,28,0.5252,99,-0.2006,,,,-8.907394349999155,0.1400688492063492
2020-03-13,0.50915,31,0.4275,98,-0.08165,,,,-3.686056454562285,0.14165396825396825
2020-03-16,0.78135,32,0.6291500000000001,95,-0.1521999999999999,,,,-6.093257777642609,0.14432063492063493
2020-03-17,0.6742000000000001,29,0.5677000000000001,94,-0.10650000000000004,,,,-4.163874624354488,0.14657519841269842
2020-03-18,0.74175,30,0.63415,93,-0.10760000000000003,,,,-4.048072840027542,0.1490767857142857
2020-03-19,0.661,29,0.5626500000000001,92,-0.09834999999999994,,,,-3.603106324340212,0.15123988095238097
2020-03-20,0.5807,31,0.5153,91,-0.06540000000000001,,,,-2.411445993871953,0.15307003968253968
2020-03-23,0.5608,28,0.44780000000000003,88,-0.11299999999999993,,,,-3.915127756816744,0.15482142857142858
2020-03-24,0.546,31,0.4154,87,-0.13060000000000005,,,,-4.317732959129424,0.1563950396825397
2020-03-25,0.5808,30,0.44815000000000005,86,-0.13264999999999993,,,,-4.209216132681185,0.1581188492063492
2020-03-26,0.5313,29,0.4063,85,-0.125,,,,-3.837037976869166,0.15971904761904762
2020-03-27,0.5664,31,0.43620000000000003,95,-0.13019999999999998,,,,-3.857354210655882,0.16143313492063494
2020-03-30,0.48385,31,0.4023,92,-0.08155000000000001,,,,-2.3966017281968286,0.16285396825396825
2020-03-31,0.4499,30,0.3876,91,-0.06230000000000002,,,,-1.819781069917713,0.16416626984126986
2020-04-01,0.5163,30,0.43855,90,-0.07774999999999999,,,,-2.231096359743994,0.16578988095238095
2020-04-02,0.45990000000000003,29,0.40465000000000007,89,-0.055249999999999966,,,,-1.575756747206907,0.16718373015873017
2020-04-03,0.41705000000000003,31,0.38815,88,-0.028900000000000037,,,,-0.8240563728451172,0.16838551587301587
2020-04-06,0.38560000000000005,32,0.35085,85,-0.03475000000000006,,,,-0.98249980801861,0.16947500000000001
2020-04-07,0.4072,31,0.36315,84,-0.044050000000000034,,,,-1.2350992319344385,0.17067916666666666
2020-04-08,0.3751,30,0.34730000000000005,83,-0.027799999999999936,,,,-0.7721682317571182,0.1717529761904762
2020-04-09,0.36840000000000006,29,0.34135000000000004,82,-0.02705000000000002,,,,-0.746159932024664,0.17275853174603176
2020-04-13,0.37085,32,0.34075,95,-0.030100000000000016,,,,-0.825866773451629,0.1738059523809524
2020-04-14,0.33,31,0.31065000000000004,94,-0.01934999999999998,,,,-0.5196159487914195,0.17473035714285715
2020-04-15,0.36375,30,0.33930000000000005,93,-0.024449999999999972,,,,-0.6579971441588922,0.1757825396825397
2020-04-16,0.3546,29,0.33665,92,-0.01795000000000002,,,,-0.47161695442136514,0.17679900793650793
2020-04-17,0.32525000000000004,31,0.3204,91,-0.004850000000000021,,,,-0.1014423980954604,0.17768611111111113
2020-04-20,0.38015,32,0.356,88,-0.024150000000000005,,,,-0.638825049259688,0.1787984126984127
2020-04-21,0.40835,31,0.38215,87,-0.0262,,,,-0.6914344942437667,0.1800218253968254
2020-04-22,0.3671,30,0.3549,86,-0.012199999999999989,,,,-0.2954889703789937,0.18108809523809527
2020-04-23,0.35860000000000003,29,0.35215,85,-0.006450000000000011,,,,-0.1321278606827673,0.18209484126984127
2020-04-24,0.30915000000000004,28,0.3219,84,0.012749999999999984,,,,0.4070757815465021,0.18291150793650796
2020-04-27,0.27075000000000005,29,0.2928,95,0.02204999999999996,,,,0.6677056932948042,0.1835970238095238
2020-04-28,0.2881,31,0.3032,94,0.015100000000000002,,,,0.4727925332569178,0.18433809523809525
2020-04-29,0.25670000000000004,30,0.27655,93,0.01984999999999998,,,,0.6057595880125418,0.18495892857142857
2020-04-30,0.28090000000000004,29,0.28650000000000003,92,0.005599999999999994,,,,0.2064095451259588,0.1856172619047619
2020-05-01,0.31670000000000004,31,0.31615000000000004,91,-0.0005499999999999949,,,,0.03507356181108188,0.1864230158730159
2020-05-04,0.30795000000000006,32,0.3086,88,0.0006499999999999284,,,,0.07064863286379063,0.18724781746031746
2020-05-05,0.28885,31,0.3025,87,0.013649999999999995,,,,0.43499036542165975,0.1879025793650794
2020-05-06,0.29495000000000005,30,0.30210000000000004,86,0.00714999999999999,,,,0.25016490387880064,0.18840158730158732
2020-05-07,0.27075000000000005,29,0.28200000000000003,85,0.011249999999999982,,,,0.36257035698402673,0.18880654761904764
2020-05-08,0.22870000000000001,31,0.26145,84,0.03275,,,,0.9598225946358159,0.18904107142857143
2020-05-11,0.23215000000000002,32,0.24995,81,0.017799999999999983,,,,0.5380640706589542,0.18939861111111114
2020-05-12,0.27995000000000003,31,0.28675000000000006,80,0.006800000000000028,,,,0.22736620125941856,0.1897934523809524
2020-05-13,0.3087,30,0.3024,100,-0.006299999999999972,,,,-0.13992156448787557,0.1903720238095238
2020-05-14,0.2843,29,0.28625,99,0.0019500000000000073,,,,0.09139275094582663,0.19091944444444445
2020-05-15,0.26775,31,0.27995000000000003,98,0.012200000000000044,,,,0.3780819673475859,0.1914575396825397
2020-05-18,0.24545000000000003,32,0.2542,95,0.008749999999999952,,,,0.2806455116526718,0.1918734126984127
2020-05-19,0.2563,29,0.26415,94,0.007850000000000024,,,,0.25437072811017275,0.19229623015873018
2020-05-20,0.23865000000000003,30,0.2489,93,0.010249999999999981,,,,0.3208933491883116,0.1927061507936508
2020-05-21,0.25105,29,0.2601,92,0.009050000000000002,,,,0.28697737575929516,0.19318273809523812
2020-05-22,0.2343,31,0.25505,91,0.02074999999999999,,,,0.6120387888825971,0.19350674603174603
2020-05-26,0.23670000000000002,31,0.24770000000000003,87,0.01100000000000001,,,,0.3379550389357472,0.1938656746031746
2020-05-27,0.2267,30,0.2361,86,0.009399999999999992,,,,0.2914177983135967,0.19411706349206348
2020-05-28,0.2376,29,0.24365000000000003,95,0.006050000000000028,,,,0.1962605082629153,0.1943952380952381
2020-05-29,0.2267,31,0.23985,94,0.013149999999999995,,,,0.3932272081465686,0.19465892857142858
2020-06-01,0.22855000000000003,29,0.24095,91,0.012399999999999967,,,,0.3700114656674819,0.19487301587301586
2020-06-02,0.21955000000000002,30,0.23215000000000002,90,0.0126,,,,0.37319471010545857,0.19504087301587303
2020-06-03,0.21195,29,0.22565000000000002,89,0.013700000000000018,,,,0.4019288400075307,0.19525257936507937
2020-06-04,0.2152,28,0.22745,88,0.012250000000000011,,,,0.35999233457432217,0.19551944444444447
2020-06-05,0.1938,31,0.20865,87,0.014850000000000002,,,,0.4310780676628503,0.19571488095238096
2020-06-08,0.20485,28,0.21050000000000002,84,0.005650000000000016,,,,0.1736411931475094,0.19595793650793653
2020-06-09,0.22985,31,0.23,83,0.00015000000000001124,,,,0.020220921314036435,0.19631726190476192
2020-06-10,0.22895000000000001,30,0.23005000000000003,82,0.0011000000000000176,,,,0.04689605972686153,0.19666507936507938
2020-06-11,0.34765,29,0.3264,81,-0.02124999999999999,,,,-0.5744812706600889,0.1974827380952381
2020-06-12,0.2944,31,0.29300000000000004,98,-0.0013999999999999568,,,,-0.019721098611701654,0.19808511904761905
2020-06-15,0.28850000000000003,32,0.28245000000000003,95,-0.00605,,,,-0.14824209870166122,0.19868492063492066
2020-06-16,0.2843,31,0.276,94,-0.008299999999999974,,,,-0.20956724672763044,0.1992656746031746
2020-06-17,0.28085000000000004,30,0.27715,93,-0.0037000000000000366,,,,-0.07970410112460795,0.19985674603174602
2020-06-18,0.2721,29,0.2742,92,0.0020999999999999908,,,,0.08335828044851568,0.20044464285714286
2020-06-19,0.27925,31,0.28465,91,0.005400000000000016,,,,0.1760489707644913,0.20105257936507936
2020-06-22,0.26145,28,0.265,88,0.0035499999999999976,,,,0.12501824885213123,0.20157202380952383
2020-06-23,0.25770000000000004,31,0.2634,87,0.005699999999999983,,,,0.18499015847744954,0.20206527777777777
2020-06-24,0.28990000000000005,30,0.28600000000000003,86,-0.0039000000000000146,,,,-0.08260111913619249,0.20264662698412697
2020-06-25,0.26760000000000006,29,0.27125,85,0.003649999999999931,,,,0.12848897053583,0.20314801587301587
2020-06-26,0.28895000000000004,31,0.2911,96,0.0021499999999999853,,,,0.0869706625706057,0.20375079365079365
2020-06-29,0.25785,28,0.27055,93,0.012699999999999989,,,,0.38081002786132306,0.20424861111111114
2020-06-30,0.24070000000000003,29,0.25275000000000003,92,0.012050000000000005,,,,0.3624749625159901,0.20473988095238096
2020-07-01,0.22960000000000003,30,0.24475000000000002,91,0.015149999999999997,,,,0.44842662141773565,0.20521726190476192
2020-07-02,0.22445,29,0.2415,90,0.017049999999999982,,,,0.5007247979227671,0.20569464285714287
2020-07-06,0.22640000000000002,32,0.23720000000000002,86,0.010800000000000004,,,,0.326137116518483,0.20616646825396828
2020-07-07,0.23870000000000002,29,0.24795,85,0.00924999999999998,,,,0.28260588752819543,0.20665396825396828
2020-07-08,0.23075,30,0.23570000000000002,84,0.00495000000000001,,,,0.1628901977863818,0.2071063492063492
2020-07-09,0.24370000000000003,29,0.24935000000000002,83,0.005649999999999988,,,,0.18313446534179678,0.2076390873015873
2020-07-10,0.22025,31,0.2419,98,0.021650000000000003,,,,0.628581618347382,0.20809365079365078
2020-07-13,0.26205,32,0.268,95,0.005950000000000011,,,,0.19199710051621227,0.20873313492063494
2020-07-14,0.2001,29,0.24914999999999998,94,0.04904999999999998,,,,1.3880208944084105,0.20911884920634924
2020-07-15,0.22625,30,0.24270000000000003,93,0.01645000000000002,,,,0.48087721630968383,0.20960456349206352
2020-07-16,0.22410000000000002,29,0.24020000000000002,92,0.016100000000000003,,,,0.47104352923976933,0.21003948412698414
2020-07-17,0.18205,31,0.23255,91,0.05050000000000002,,,,1.4203183872798488,0.21033194444444445
2020-07-20,0.19815000000000002,32,0.21955000000000002,88,0.021400000000000002,,,,0.6119291937118867,0.21065813492063495
2020-07-21,0.19945000000000002,29,0.21995000000000003,87,0.020500000000000018,,,,0.585979969725845,0.21099880952380953
2020-07-22,0.19175,30,0.2138,86,0.022049999999999986,,,,0.6284160436172911,0.21135436507936511
2020-07-23,0.20895,29,0.22515000000000002,85,0.01620000000000002,,,,0.46671456743871514,0.21179305555555555
2020-07-24,0.20495000000000002,31,0.22925,84,0.02429999999999999,,,,0.690185539857124,0.21218234126984128
2020-07-27,0.20025,32,0.22415000000000002,95,0.023900000000000005,,,,0.6784204358906939,0.21258988095238096
2020-07-28,0.20415,29,0.2358,94,0.03165000000000001,,,,0.8910142891837362,0.21298849206349207
2020-07-29,0.1916,30,0.2244,93,0.032799999999999996,,,,0.9195949701563576,0.21329265873015876
2020-07-30,0.20240000000000002,29,0.23045,92,0.028049999999999964,,,,0.7851953627093133,0.21357003968253968
2020-07-31,0.1925,31,0.23085,91,0.038349999999999995,,,,1.0628029294778916,0.21371567460317462
2020-08-03,0.19775,32,0.22210000000000002,88,0.02435000000000001,,,,0.6737168910800214,0.2138811507936508
2020-08-04,0.1892,31,0.21855000000000002,87,0.029350000000000015,,,,0.8051401054303644,0.21376150793650797
2020-08-05,0.17935,30,0.20620000000000002,86,0.026850000000000013,,,,0.7321265195766585,0.21376388888888892
2020-08-06,0.17370000000000002,29,0.2066,85,0.032899999999999985,,,,0.8930753812207458,0.21375694444444443
2020-08-07,0.1689,32,0.20675000000000002,84,0.03785000000000002,,,,1.023784510462447,0.21385853174603175
2020-08-10,0.1663,29,0.2062,81,0.03989999999999999,,,,1.0736144871680358,0.21390079365079365
2020-08-11,0.18780000000000002,29,0.2343,85,0.046499999999999986,,,,1.2442483969499303,0.21389900793650796
2020-08-12,0.172,30,0.21900000000000003,84,0.04700000000000004,,,,1.2494543579298982,0.21396666666666667
2020-08-13,0.17375000000000002,29,0.2199,83,0.04615,,,,1.2167357316216054,0.21384543650793653
2020-08-14,0.16895000000000002,31,0.22535,98,0.05639999999999998,,,,1.481040017731743,0.2137373015873016
2020-08-17,0.1604,28,0.2182,95,0.05780000000000002,,,,1.5070145498007843,0.21373055555555556
2020-08-18,0.1691,31,0.2154,94,0.04630000000000001,,,,1.1910749666685496,0.21380753968253968
2020-08-19,0.17655,30,0.22065,93,0.0441,,,,1.125240124049823,0.2138781746031746
2020-08-20,0.16935,29,0.2162,92,0.04685,,,,1.1917320939225624,0.21397896825396828
2020-08-21,0.16335,31,0.2138,91,0.050449999999999995,,,,1.2791866051010958,0.21403630952380953
2020-08-24,0.16725,32,0.2142,88,0.04694999999999999,,,,1.1779888037969677,0.21397103174603177
2020-08-25,0.1632,29,0.2142,87,0.05099999999999999,,,,1.275386316043475,0.2139095238095238
2020-08-26,0.17645,30,0.21915,86,0.042700000000000016,,,,1.0491227094818392,0.21387281746031744
2020-08-27,0.18510000000000001,29,0.22610000000000002,85,0.04100000000000001,,,,0.9980164209391428,0.2139136904761905
2020-08-28,0.1698,31,0.22225,94,0.05245,,,,1.2901006366304746,0.21396984126984128
2020-08-31,0.19205,30,0.23735,91,0.04530000000000001,,,,1.0960370079787525,0.21410158730158732
2020-09-01,0.1905,29,0.23525000000000001,90,0.04475000000000001,,,,1.074515953661594,0.21417519841269841
2020-09-02,0.20035000000000003,30,0.24409999999999998,89,0.043749999999999956,,,,1.0425958639085557,0.2143761904761905
2020-09-03,0.2545,29,0.28205,88,0.02755000000000002,,,,0.6193295763970218,0.21486150793650793
2020-09-04,0.23305,31,0.26085,87,0.02780000000000002,,,,0.6249254053758808,0.21530753968253968
2020-09-08,0.25605,29,0.272,83,0.01595000000000002,,,,0.3168610156627451,0.2158234126984127
2020-09-09,0.2343,30,0.25315,82,0.018849999999999978,,,,0.39184881115824705,0.2162561507936508
2020-09-10,0.2475,29,0.26325,81,0.015749999999999986,,,,0.3122417926647959,0.2167625
2020-09-11,0.22375,31,0.2549,98,0.03115000000000001,,,,0.7117780645880244,0.2171952380952381
2020-09-14,0.21455000000000002,28,0.2501,95,0.03554999999999997,,,,0.8253165271442904,0.21761666666666665
2020-09-15,0.21105000000000002,29,0.24750000000000003,94,0.03645000000000001,,,,0.8462656901127552,0.21796527777777777
2020-09-16,0.21405000000000002,30,0.2491,93,0.03504999999999997,,,,0.8080258445982871,0.21833730158730158
2020-09-17,0.21845,29,0.2534,92,0.03495000000000001,,,,0.8039247382201634,0.21874285714285716
2020-09-18,0.21585000000000001,31,0.2552,91,0.03934999999999997,,,,0.9156303667496904,0.21914007936507937
2020-09-21,0.24025000000000002,32,0.26890000000000003,88,0.02865000000000001,,,,0.6378632918973518,0.21958809523809525
2020-09-22,0.2272,31,0.2659,87,0.03870000000000001,,,,0.8956468541687854,0.21999623015873015
2020-09-23,0.2482,30,0.28405,86,0.03585000000000002,,,,0.8184454603629675,0.2203950396825397
2020-09-24,0.24365,29,0.28090000000000004,85,0.03725000000000003,,,,0.8512126645326804,0.220809126984127
2020-09-25,0.22105000000000002,31,0.27115,84,0.05009999999999998,,,,1.1760585917669812,0.2211388888888889
2020-09-28,0.22835,32,0.26655,94,0.03820000000000001,,,,0.8662314562156279,0.22145654761904762
2020-09-29,0.22805000000000003,29,0.26245,93,0.034399999999999986,,,,0.7653361693359642,0.2217940476190476
2020-09-30,0.22694999999999999,30,0.26165,92,0.03470000000000001,,,,0.7687095952909896,0.2220357142857143
2020-10-01,0.23005,29,0.26495,91,0.034900000000000014,,,,0.7686988937779501,0.2221886904761905
